wid,practice,presentation_times,first_seen,first_word,second_word,response_type,choice,choice_rt,typing_rt,word,response,response_rt
w4e765f8,False,[1282],right,gravel,well,correct,right,1282.0,1770.0,gravel,gravel,2420.0
w4e765f8,False,[1229],left,bug,lover,correct,left,1229.0,1595.0,bug,bug,1866.0
w4e765f8,False,[1094],right,roost,pillow,other,right,1094.0,1416.0,roost,rooster,2015.0
w4e765f8,False,[1032],left,strawberry,goddess,correct,left,1032.0,2680.0,strawberry,strawberry,4110.0
w4e765f8,False,[818],left,follower,finger,correct,left,818.0,1228.0,follower,follower,1891.0
w382b3f3,True,"[760, 1847, 3473, 4361, 1776, 520, 936, 8121, 688, 2169, 2176, 1872, 1601]",left,traitor,pillow,timeout,,,,,,
w382b3f3,False,"[1176, 1280, 1920, 1288]",left,winner,walrus,correct,right,5664.0,6529.0,walrus,walrus,10377.0
w382b3f3,False,"[1664, 1128, 1224, 1135, 1177]",left,dandelion,scenery,correct,left,6328.0,7080.0,dandelion,dandelion,9113.0
w382b3f3,False,"[1232, 857, 3872, 1777, 1664]",left,enemy,horse,correct,left,9402.0,9826.0,enemy,enemy,11091.0
w382b3f3,False,"[2663, 1864, 1624, 1553]",left,handkerchief,volunteer,correct,right,7704.0,8248.0,volunteer,volunteer,10096.0
w382b3f3,False,"[1640, 1824, 1352, 792, 1720]",left,crook,seagull,correct,left,7328.0,7760.0,crook,crook,8712.0
w382b3f3,False,"[1432, 1673, 1568, 1800]",left,refrigerator,major,correct,right,6473.0,7433.0,major,mayjor,9634.0
w382b3f3,False,"[1064, 1617, 2080, 1688]",left,hamburger,critic,correct,right,6449.0,6865.0,critic,critic,7873.0
w382b3f3,False,"[1384, 2385, 1232, 664, 1105]",left,frog,electron,correct,left,6770.0,7138.0,frog,frog,7945.0
w382b3f3,False,"[959, 1921, 1777, 1168]",left,application,cookie,correct,right,5825.0,6209.0,cookie,cookie,7209.0
w382b3f3,False,"[1888, 1976, 1088]",left,grizzly,saxophone,correct,left,4952.0,5432.0,grizzly,grizzly,7529.0
w382b3f3,False,"[1224, 4328, 2104, 1585, 3936, 1995]",left,villain,barracuda,timeout,,,,,,
w382b3f3,False,"[1464, 1776, 528, 1120, 1200]",left,suburb,antelope,intrusion,left,6088.0,6696.0,suburb,house,7873.0
w382b3f3,False,"[1577, 2808, 504, 1176]",left,cue,finger,correct,right,6065.0,6656.0,finger,finger,7570.0
w382b3f3,False,"[1599, 1872, 2312]",left,stable,ear,correct,left,5783.0,6231.0,stable,stable,7336.0
w382b3f3,False,"[2192, 1496, 1809, 1336]",left,scapegoat,eagle,correct,right,6833.0,7201.0,eagle,eagle,7881.0
w382b3f3,False,"[2160, 2633, 2937]",left,community,pitchfork,correct,left,7730.0,8088.0,community,community,9897.0
w382b3f3,False,"[1936, 2129, 1920, 967]",left,ghost,neck,correct,right,6952.0,7289.0,neck,neck,7921.0
w382b3f3,False,"[1272, 1280, 2296]",left,tiger,idol,intrusion,right,4848.0,5377.0,idol,tiger,6161.0
w382b3f3,False,"[1665, 1912, 992]",left,hero,quill,correct,left,4569.0,5017.0,hero,hero,5593.0
w416e125,True,[2320.055000003893],left,well,stairs,intrusion,right,2320.055000003893,4943.4050000054995,stairs,tulip,10476.314999999944
w416e125,False,"[962.7400000027847, 2551.804999995511]",left,flower,empire,correct,right,3514.5449999982957,4284.079999997746,empire,empire,4958.315000003553
w416e125,False,"[624.5550000022631, 2106.644999999786]",left,parrot,crook,correct,right,2731.200000002049,3015.480000001844,crook,crook,3810.855000003474
w416e125,False,"[651.2650000003632, 561.4900000001071, 946.5249999993248, 1955.845000004163]",left,cookie,territory,correct,right,4115.125000003958,4647.5350000036415,territory,territory,5955.014999999548
w416e125,False,"[633.6650000012014, 1732.5649999984307]",left,tart,walrus,correct,right,2366.229999999632,2684.450000000652,walrus,walrus,3415.4100000014296
w416e125,False,"[594.2799999975832, 583.8800000054762, 680.7349999945145]",left,pitchfork,agent,correct,left,1858.894999997574,2305.9900000008056,pitchfork,pitchfork,3483.9050000009593
w416e125,False,"[736.3499999992782, 1754.350000002887]",left,banana,stable,correct,right,2490.7000000021653,2843.124999999418,stable,stable,3552.3450000036974
w416e125,False,"[860.0900000019465, 620.6600000004983, 803.4499999994878]",left,idol,elbow,correct,left,2284.2000000019325,2726.5350000016624,idol,idol,3328.285000003292
w416e125,False,"[760.8850000033854, 1495.7649999996647]",left,fellow,neck,correct,right,2256.65000000305,2588.595000001136,neck,neck,3107.8400000042748
w416e125,False,"[744.5149999985006, 896.24499999627, 931.5400000050431]",left,chimney,application,correct,left,2572.2999999998137,2949.1499999930384,chimney,chimney,3890.4100000000326
w416e125,False,"[524.3899999987334, 2156.235000002198]",left,editorial,pig,correct,right,2680.6250000009313,3074.0749999969266,pig,pig,3533.34000000183
w416e125,False,"[724.9150000060908, 1925.1850000000559]",left,carrot,community,intrusion,left,2650.1000000061467,5015.205000003334,carrot,jchimeny,9801.82000000053
w416e125,False,"[708.2200000004377, 1062.9300000000512]",left,hamburger,ozone,correct,left,1771.150000000489,2730.054999999935,hamburger,hamburger,3770.2250000002095
w416e125,False,"[577.1949999980861, 1727.8349999978673]",left,cauliflower,captive,correct,right,2305.0299999959534,2569.4450000009965,captive,captive,3437.8250000008848
w416e125,False,[1712.5649999943562],left,electron,finger,correct,left,1712.5649999943562,2241.6549999979325,electron,electron,3236.339999995893
w416e125,False,[1644.5400000012014],left,horse,critic,correct,left,1644.5400000012014,2010.6799999994691,horse,horse,2571.4650000008987
w416e125,False,"[2666.170000004, 1534.8899999954738]",left,patient,strawberry,correct,right,4201.059999999474,4495.220000004279,strawberry,strawberry,6220.820000002277
w416e125,False,[1440.2649999975692],left,vagrant,antelope,correct,left,1440.2649999975692,1836.9499999971595,vagrant,vagrant,2575.0199999966426
w416e125,False,[1700.8149999964517],left,tulip,lover,correct,left,1700.8149999964517,2090.4949999967357,tulip,tulip,2884.3699999997625
w416e125,False,[1495.925000002957],left,traitor,frog,correct,left,1495.925000002957,1805.500000002212,traitor,traitor,2771.6650000001537
w0cef94a,True,"[1278.279999998631, 1810.2349999970756, 1435.799999999348, 2127.8000000020256]",left,shoelace,idol,correct,right,6652.11499999708,8376.219999998226,idol,idol,10857.069999998203
w0cef94a,False,[4141.910000005737],left,pizza,keeper,correct,left,4141.910000005737,5137.555000001099,pizza,pizza,6951.230000006035
w0cef94a,False,[2396.8199999944773],left,department,barracuda,correct,left,2396.8199999944773,3302.5349999952596,department,department,5796.744999999646
w0cef94a,False,[3076.4249999992317],right,ghost,antelope,correct,right,3076.4249999992317,4064.7949999982957,ghost,ghost,5695.149999999441
w0cef94a,False,[2167.1600000044564],left,hero,tomato,correct,left,2167.1600000044564,3112.8349999998463,hero,hero,3998.214999999618
w0cef94a,False,[2679.3150000011083],left,chimney,electron,correct,left,2679.3150000011083,3549.6649999986403,chimney,chimney,5762.009999998496
w0cef94a,False,[1132.0899999991525],right,pig,villain,correct,right,1132.0899999991525,2017.8899999955902,pig,pig,3146.789999998873
w0cef94a,False,"[1329.9550000011222, 2313.3899999957066]",left,major,bug,correct,right,3643.344999996829,4246.444999997038,bug,bug,5395.465000001364
w0cef94a,False,"[892.1399999962887, 3387.735000003944]",left,application,pitchfork,correct,right,4279.875000000233,4944.949999997392,pitchfork,pitchfork,7650.02000000095
w0cef94a,False,"[1454.4800000003306, 1818.9750000019558, 1837.599999998929]",left,seagull,personnel,correct,left,5111.055000001215,5836.629999998026,seagull,seagull,8504.909999995958
w0cef94a,False,"[1808.4749999979977, 1290.849999997532, 1386.9500000001863]",right,critic,jeans,correct,right,4486.274999995716,5111.909999999683,critic,critic,6380.844999999739
w0cef94a,False,"[1481.6099999953294, 4742.465000002994, 2045.5650000004098]",left,magazine,grizzly,correct,left,8269.639999998733,8820.894999997225,magazine,magazine,10615.989999998477
w0cef94a,False,"[1228.1949999959907, 1926.1600000027101]",right,sand,goddess,correct,left,3154.354999998701,3738.23999999871,goddess,goddess,5602.4099999994505
w0cef94a,False,[2410.7650000004796],left,baby,fellow,correct,left,2410.7650000004796,2969.734999998822,baby,baby,3900.0799999994924
w0cef94a,False,"[2057.5299999981653, 3020.700000001001, 8037.765000000945, 1499.920000002021, 392.6450000000186]",right,donor,handkerchief,timeout,,,,,,
w0cef94a,False,[1862.574999999255],right,enemy,ear,correct,right,1862.574999999255,2473.230000003241,enemy,enemy,4984.485000000801
w0cef94a,False,"[1511.6599999966566, 4968.560000000987]",left,parrot,mister,correct,right,6480.219999997644,6883.499999996275,mister,mister,8287.299999996321
w0cef94a,False,"[1201.64500000095, 1860.7450000054669]",left,volunteer,pillow,correct,right,3062.390000006417,3640.595000004396,pillow,pillow,6352.855000004638
w0cef94a,False,[],,,,intrusion,right,,,strawberry,ghost,
w0cef94a,False,[2191.2000000011176],right,frog,winner,correct,right,2191.2000000011176,3027.0149999996647,frog,frog,6567.129999995697
w29abcb5,True,"[2420.574999996461, 3696.185000007972, 1410.3949998971075, 5886.7700000992045, 663.8650000095367]",left,pizza,mister,correct,left,14077.790000010282,15168.564999941736,pizza,pizza,22316.834999946877
w29abcb5,False,[2499.0900000557303],left,neck,crook,correct,left,2499.0900000557303,3779.8300000140443,neck,neck,4798.04999998305
w29abcb5,False,"[934.7249999409541, 891.8850000482053, 2545.0549999950454]",left,octopus,personnel,correct,left,4371.664999984205,4907.119999988936,octopus,octopus,6363.189999945462
w29abcb5,False,"[803.0749999452382, 1966.9950000243261]",left,sand,follower,correct,right,2770.0699999695644,3286.6650000214577,follower,follower,4586.679999949411
w29abcb5,False,"[787.5450000865385, 1412.0099999709055]",left,refrigerator,grizzly,correct,left,2199.555000057444,3585.235000005923,refrigerator,refridgerator,10346.950000035577
w29abcb5,False,"[1006.5400000894442, 2051.5250000171363]",left,chimney,stable,correct,right,3058.0650001065806,3493.8500000862405,stable,stable,4290.5449999962
w29abcb5,False,"[713.2950000232086, 1583.4249999606982]",left,gravel,stranger,correct,right,2296.7199999839067,2763.9950000448152,stranger,stranger,3839.894999982789
w29abcb5,False,"[737.0699999155477, 1568.3650000719354]",left,strawberry,atom,correct,right,2305.434999987483,2651.17999992799,atom,atom,3164.849999942817
w29abcb5,False,"[719.539999961853, 1638.230000040494]",left,ear,keeper,correct,right,2357.770000002347,2842.9949999554083,keeper,keeper,3943.459999980405
w29abcb5,False,"[638.7100000865757, 833.879999932833, 1427.0249999826774]",left,agent,handkerchief,other,right,2899.615000002086,5251.225000014529,handkerchief,hankerchif,10079.975000000559
w29abcb5,False,"[884.1450000181794, 785.6700000120327, 833.1599999219179]",left,enemy,bug,correct,left,2502.97499995213,2914.7899999516085,enemy,enemy,3745.8150000311434
w29abcb5,False,"[791.8500000378117, 1570.854999939911]",left,tart,cookie,correct,right,2362.7049999777228,2680.5800000438467,cookie,cookie,3855.5499999783933
w29abcb5,False,"[718.3749999385327, 695.9999999962747, 903.0100000090897]",left,parrot,cue,correct,left,2317.384999943897,2717.284999904223,parrot,parrot,3591.3650000002235
w29abcb5,False,"[919.0549999475479, 792.8650000831112, 1040.6499999808148]",left,saxophone,transplant,correct,left,2752.570000011474,3227.584999985993,saxophone,saxophone,5201.310000033118
w29abcb5,False,"[656.33499994874, 1268.87499995064, 707.9850001027808]",left,tread,barracuda,correct,left,2633.1950000021607,3076.1449999408796,tread,tread,3964.7899999981746
w29abcb5,False,"[571.0250000702217, 815.1500000385568, 500.9449999779463]",left,permit,seagull,correct,left,1887.1200000867248,2403.8650000002235,permit,permit,3155.9100000886247
w29abcb5,False,"[660.2449999190867, 701.0749999899417, 837.2300000628456]",left,stairs,hero,correct,left,2198.549999971874,2469.9199999449775,stairs,stairs,3247.0749999629334
w29abcb5,False,"[629.369999980554, 1273.0450000381097, 345.83999996539205]",left,elephant,traitor,correct,left,2248.2549999840558,2697.9649999411777,elephant,elephant,4114.910000003874
w29abcb5,False,"[715.5349999666214, 616.32999998983, 1298.354999977164]",left,horse,territory,correct,left,2630.2199999336153,3034.875000012107,horse,horse,3593.0650000227615
w29abcb5,False,"[713.3250000188127, 768.9300000201911, 581.5050000092015]",left,captive,tiger,correct,left,2063.7600000482053,2387.8900000127032,captive,captive,3251.9999999785796
w163a343,True,"[1574.06000001356, 2683.1400000373833, 1747.9899999452755, 3085.2100000483915]",left,fellow,bed,correct,right,9090.40000004461,10183.225000044331,bed,bed,12857.415000034962
w163a343,False,"[1488.3000000263564, 4333.53999996325]",left,seagull,stable,correct,right,5821.839999989606,6494.515000027604,stable,stable,8353.0449999962
w163a343,False,"[1080.7450000429526, 1472.4699999787845, 811.9150000275113]",left,flower,permit,correct,left,3365.1300000492483,4152.055000013206,flower,flower,6164.985000039451
w163a343,False,"[938.6949999607168, 2139.6650000242516]",left,saxophone,enemy,correct,right,3078.3599999849685,3747.5850000046194,enemy,enemy,5180.064999964088
w163a343,False,"[1002.6700000162236, 1073.3600000385195, 1221.0849999682978]",left,tractor,rouge,correct,left,3297.115000023041,3936.2050000345334,tractor,tractor,5510.125000029802
w163a343,False,"[1003.8799999747425, 1012.1600000420585, 1612.044999958016]",left,electron,pillow,correct,left,3628.084999974817,4513.949999993201,electron,electron,6450.1450000097975
w163a343,False,"[990.7449999591336, 1913.3550000260584]",left,department,banana,correct,right,2904.099999985192,3616.4049999788404,banana,banana,6130.149999982677
w163a343,False,"[976.2050000135787, 1562.355000001844]",left,barracuda,personnel,other,right,2538.5600000154227,3271.7549999943003,personnel,personal,4985.4749999940395
w163a343,False,"[1172.614999988582, 1165.9399999771267, 1287.3150000232272, 1264.8899999912828]",left,tomato,virus,correct,right,4890.759999980219,5586.750000016764,virus,virus,8142.394999973476
w163a343,False,"[930.8199999504723, 1128.9200000464916, 2964.019999955781]",left,pitchfork,atom,correct,left,5023.759999952745,5702.664999989793,pitchfork,pitchfork,9241.359999985434
w163a343,False,"[1006.4999999594875, 1290.0600000284612, 736.2199999624863]",left,idol,chimney,correct,left,3032.779999950435,3330.7699999422766,idol,idol,4658.984999987297
w163a343,False,"[840.7850000075996, 2074.51000000583]",left,donor,cauliflower,correct,right,2915.2950000134297,3275.8749999920838,cauliflower,cauliflower,6301.990000007208
w163a343,False,"[1051.7950000357814, 1158.6050000041723, 889.8099999642]",left,winner,antelope,correct,left,3100.2100000041537,3528.00000004936,winner,winner,4508.075000019744
w163a343,False,"[1045.3350000316277, 1433.4399999934249]",left,elbow,ghost,correct,right,2478.7750000250526,2820.9550000028685,ghost,ghost,4259.759999986272
w163a343,False,"[1055.9449999709614, 3290.0099999969825, 2855.740000028163]",left,horse,captive,correct,left,7201.694999996107,7975.5549999536015,horse,horse,9211.864999961108
w163a343,False,"[1190.1749999960884, 1426.824999973178, 934.430000022985]",left,volunteer,dandelion,correct,left,3551.4299999922514,4291.8550000176765,volunteer,volunteer,6354.519999993499
w163a343,False,"[1576.9100000034086, 820.7350000157021, 1007.6499999850057]",left,apple,application,correct,left,3405.2950000041164,4458.120000024792,apple,apple,5545.52500002319
w163a343,False,"[838.2100000162609, 2648.0400000000373]",left,strawberry,editorial,correct,right,3486.250000016298,3873.6250000074506,editorial,editorial,5897.655000037048
w163a343,False,"[846.4849999872968, 1247.670000011567, 975.9099999791943]",left,shoelace,traitor,correct,left,3070.064999978058,3624.9949999619275,shoelace,shoelace,5511.999999987893
w163a343,False,"[884.4249999965541, 1237.9150000051595, 1094.5199999841861]",left,neck,scapegoat,correct,left,3216.8599999859,3541.28500004299,neck,neck,4954.795000026934
w6b1b200,True,"[1860.419999982696, 769.2950000055134, 186.47499999497086, 125.35500002559274, 95.64499999396503, 89.63499998208135, 94.51500000432134, 82.4750000028871, 94.63000000687316, 91.10999997938052, 99.48500001337379, 104.7699999762699, 76.21000002836809, 98.13499997835606, 88.38999998988584, 116.96000001393259, 92.77500002644956, 100.09500000160187, 97.78499999083579, 93.06499996455386, 263.2900000317022, 22.02999999281019, 233.2450000103563, 11.494999984279275, 237.9250000230968, 58.76499996520579, 220.14000004855916, 94.79499998269603, 369.9800000176765, 147.26499997777864, 148.54000002378598, 671.95999994874, 1205.0100000342354]",left,cauliflower,fellow,other,left,8141.665000002831,9827.714999963064,cauliflower,\,13905.024999985471
w6b1b200,False,"[732.5949999503791, 753.6050000344403, 2916.380000009667]",left,penguin,rouge,empty,left,4402.579999994487,8349.70500000054,penguin,,8349.774999951478
w6b1b200,False,"[456.0899999924004, 747.4899999797344, 3047.3849999834783]",left,territory,neck,correct,left,4250.964999955613,4893.704999994952,territory,territory,8813.669999944977
w6b1b200,False,"[406.21000004466623, 543.424999981653, 4776.46999998251]",left,virus,tomato,correct,left,5726.105000008829,6605.1350000198,virus,virus,8044.710000045598
w6b1b200,False,"[244.1899999976158, 413.3600000059232, 524.245000036899, 2646.919999970123]",left,cookie,villain,other,right,3828.715000010561,4567.060000030324,villain,villian,8256.80500001181
w6b1b200,False,"[391.959999979008, 535.2899999707006, 3793.5450000222772]",left,elephant,electron,empty,left,4720.794999971986,5473.349999985658,elephant,,5473.414999956731
w6b1b200,False,[],,,,empty,left,,,permit,,
w6b1b200,False,[],,,,empty,left,,,chimney,,
w6b1b200,False,[],,,,empty,left,,,personnel,,
w6b1b200,False,[],,,,empty,left,,,handkerchief,,
w6b1b200,False,[],,,,empty,left,,,walrus,,
w6b1b200,False,[],,,,empty,left,,,major,,
w6b1b200,False,[],,,,empty,left,,,winner,,
w6b1b200,False,[],,,,empty,left,,,saxophone,,
w6b1b200,False,[],,,,empty,left,,,mister,,
w6b1b200,False,[],,,,empty,left,,,crook,,
w6b1b200,False,[],,,,other,left,,,pig,d,
w6b1b200,False,[],,,,empty,left,,,suburb,,
w6b1b200,False,[],,,,empty,right,,,goat,,
w6b1b200,False,[],,,,empty,right,,,seagull,,
w78eddb0,True,[3110.4949999134988],left,crook,house,correct,left,3110.4949999134988,3827.619999879971,crook,crook,4583.469999954104
w78eddb0,False,[2703.565000090748],left,atom,shoelace,correct,left,2703.565000090748,3108.9999999385327,atom,atom,3602.119999937713
w78eddb0,False,"[2151.7900000326335, 3406.999999890104]",left,winner,tomato,correct,right,5558.7899999227375,6117.169999983162,tomato,tomato,6728.475000010803
w78eddb0,False,"[1264.475000090897, 3243.220000062138]",left,seagull,critic,correct,right,4507.695000153035,4999.105000169948,critic,critic,7297.160000074655
w78eddb0,False,"[1192.4950000829995, 2160.3949998971075]",left,saxophone,stranger,correct,right,3352.889999980107,3760.190000059083,stranger,stranger,4763.2900001481175
w78eddb0,False,[3163.5449999012053],left,elbow,donor,intrusion,right,3163.5449999012053,4215.93499998562,donor,eagle,13731.049999827519
w78eddb0,False,"[2044.3549999035895, 2558.4600002039224]",left,quill,society,correct,right,4602.815000107512,5051.579999970272,society,society,6293.969999998808
w78eddb0,False,[4334.309999831021],left,daisy,vagrant,correct,left,4334.309999831021,4930.199999827892,daisy,daisy,5752.409999957308
w78eddb0,False,[2862.3099999967963],left,empire,parrot,correct,left,2862.3099999967963,3328.029999975115,empire,empire,3987.514999927953
w78eddb0,False,[1610.8349999412894],left,stable,gravel,correct,left,1610.8349999412894,2133.189999964088,stable,stable,2873.109999811277
w78eddb0,False,"[973.6750000156462, 1448.7399999052286]",left,well,horse,correct,right,2422.414999920875,3049.1750000510365,horse,horse,3622.2800000105053
w78eddb0,False,[1515.3900000732392],left,cauliflower,editorial,correct,left,1515.3900000732392,2958.0149999819696,cauliflower,cauliflower,4707.590000005439
w78eddb0,False,[2486.5149999968708],left,handkerchief,agent,correct,left,2486.5149999968708,2918.1849998421967,handkerchief,handkerchief,4943.599999882281
w78eddb0,False,[1758.4700000006706],left,pig,lover,correct,left,1758.4700000006706,2133.075000019744,pig,pig,2612.8650000318885
w78eddb0,False,"[2483.775000087917, 2100.4249998368323]",left,community,sand,correct,right,4584.199999924749,4932.640000013635,sand,sand,5494.020000100136
w78eddb0,False,"[2341.600000159815, 1368.9349999185652]",left,tread,apple,correct,right,3710.53500007838,3993.2850000914186,apple,apple,4774.160000029951
w78eddb0,False,[2010.3549999184906],left,eagle,rouge,correct,left,2010.3549999184906,2342.4599999561906,eagle,eagle,3089.6799999754876
w78eddb0,False,[1640.3449999634176],left,frog,goddess,correct,left,1640.3449999634176,2129.569999873638,frog,frog,2795.380000025034
w78eddb0,False,[1751.7099999822676],left,enemy,elephant,correct,left,1751.7099999822676,2124.800000106916,enemy,enemy,3041.949999984354
w78eddb0,False,[3169.529999839142],left,pizza,department,correct,left,3169.529999839142,3534.724999917671,pizza,pizza,4301.895000040531
