wid,word,image,pratice,word_type,rt,response,type_time,response_type,typing_rt
web0b2e4,octopus,../static/stimuli/images/downtown/sun_bshiuzzrrjsniwbh.jpg,False,high,2,octopus,3522.815000033006,correct,2044.0
web0b2e4,baby,../static/stimuli/images/airport/sun_akhqgzrrubgnwzpa.jpg,False,high,1,baby,3099.110000068322,correct,2571.0
web0b2e4,keeper,../static/stimuli/images/campsite/sun_azvxwxzbkknkggng.jpg,False,low,2,keeper,1824.365000007674,correct,1254.0
web0b2e4,suburb,../static/stimuli/images/auditorium/sun_amogjvmhqoxmxbyg.jpg,False,low,1,suburb,4092.47999987565,correct,2630.0
web0b2e4,tulip,../static/stimuli/images/bookstore/sun_arnqlbdckkrvjqjj.jpg,False,high,1,tulip,6936.149999964982,correct,6074.0
web0b2e4,captive,../static/stimuli/images/kitchen/sun_avlgzqfdedxwbiei.jpg,False,low,2,captve,3056.8899998907,correct,2179.0
web0b2e4,vagrant,../static/stimuli/images/beach/sun_aacgcodmtsyjjmbx.jpg,False,low,1,,7314.555000048131,empty,
web0b2e4,tread,../static/stimuli/images/gym/sun_akhyzejtqpynaepu.jpg,False,low,1,tread,3370.395000092685,correct,2798.0
web0b2e4,walrus,../static/stimuli/images/house/sun_awyiuqdptibtzfuh.jpg,False,high,1,,3626.7850000876933,empty,
web0b2e4,pizza,../static/stimuli/images/greenhouse/sun_bmnxsjsqwqcaluzf.jpg,False,high,1,pizza,2625.779999885708,correct,2046.0
web0b2e4,pitchfork,../static/stimuli/images/river/sun_atesawsfypjpyefy.jpg,False,high,2,,5316.235000034794,empty,
wf699d9c,goat,../static/stimuli/images/footballfield/sun_aegayohtofbvbdoa.jpg,True,high,2,waffle,5474.894999992102,other,4232.0
wf699d9c,octopus,../static/stimuli/images/forest/sun_anfpmkqemzwfixbm.jpg,False,high,1,court,3569.8249998968095,other,2977.0
wf699d9c,rebel,../static/stimuli/images/garage/sun_davtjcuielbxnyza.jpg,False,low,1,raffle,6454.420000081882,other,5638.0
wf699d9c,donor,../static/stimuli/images/computerroom/sun_ashjjvtrfwzoxxij.jpg,False,low,1,school,3600.9700000286102,other,2609.0
wf699d9c,tractor,../static/stimuli/images/river/sun_auvfucpnqlcaddzs.jpg,False,high,1,,,timeout,
wf699d9c,crook,../static/stimuli/images/gym/sun_auzbqfsaebhgtrig.jpg,False,low,1,school,3657.324999803677,other,2687.0
wf699d9c,walrus,../static/stimuli/images/downtown/sun_abosdjemftsczdvd.jpg,False,high,1,wait,5111.130000092089,other,4573.0
wf699d9c,strawberry,../static/stimuli/images/grocery/sun_acmmgshfrxgopxlk.jpg,False,high,1,water,5375.0050000380725,other,4589.0
wf699d9c,parrot,../static/stimuli/images/airport/sun_axuntpkgfijknxde.jpg,False,high,1,airport,3161.145000020042,other,2271.0
wf699d9c,community,../static/stimuli/images/castle/sun_alevmcaohaqqwlic.jpg,False,low,1,weather,3759.9049999844283,other,3032.0
wf699d9c,gravel,../static/stimuli/images/railway/sun_aprfapnfngmvbixm.jpg,False,high,1,earth,5240.754999918863,other,4634.0
wf699d9c,goddess,../static/stimuli/images/auditorium/sun_akzbbqivzbpbnjbz.jpg,False,low,1,global,3870.159999933094,other,3031.0
wf699d9c,territory,../static/stimuli/images/campsite/sun_arwteuvpegqctvcg.jpg,False,low,1,weather,3985.865000169724,other,3186.0
wf699d9c,stairs,../static/stimuli/images/bookstore/sun_afhaekubmjvpmvre.jpg,False,high,0,education,8285.524999955669,other,7283.0
wf699d9c,dandelion,../static/stimuli/images/greenhouse/sun_bmkhcqoxkpbmqplr.jpg,False,high,1,weather,5329.47999984026,other,4573.0
wf699d9c,rouge,../static/stimuli/images/beach/sun_abkegkdifglzmevl.jpg,False,low,1,camping,3200.3399999812245,other,2324.0
wf699d9c,ghost,../static/stimuli/images/kitchen/sun_akzumputqvdvtqbq.jpg,False,low,0,household,3133.625000016764,other,2186.0
wf699d9c,society,../static/stimuli/images/pool/sun_antxeexzhaspkvlj.jpg,False,low,1,pool,3132.13500007987,other,2487.0
wf699d9c,vagrant,../static/stimuli/images/musuem/sun_axbkhklgdaevqxyj.jpg,False,low,1,museum,4444.184999912977,other,3590.0
wf699d9c,banana,../static/stimuli/images/house/sun_admwlghhtfixlbsf.jpg,False,high,1,global,3941.9299999717623,other,3169.0
w900f4da,cauliflower,../static/stimuli/images/footballfield/sun_aszinldqqvnpmwfh.jpg,True,high,1,cau;iflower,7217.594999994617,correct,2248.0
w900f4da,well,../static/stimuli/images/pool/sun_abmafiafisngvteo.jpg,False,low,1,well,3522.7799999993294,correct,2018.0
w900f4da,follower,../static/stimuli/images/kitchen/sun_aibgyrlkgcnwvhxl.jpg,False,low,1,follower,3498.044999956619,correct,1517.0
w900f4da,cue,../static/stimuli/images/computerroom/sun_ashjjvtrfwzoxxij.jpg,False,low,0,cue,2411.5400000009686,correct,1643.0
w900f4da,personnel,../static/stimuli/images/garage/sun_daivjtyepudsqerl.jpg,False,low,0,personel,5160.135000012815,other,1631.0
w900f4da,pillow,../static/stimuli/images/airport/sun_aqytxlpqgdgggfum.jpg,False,high,1,pillow,3668.2199999922886,correct,2291.0
w900f4da,antelope,../static/stimuli/images/downtown/sun_bctdtcqciqgupefg.jpg,False,high,1,,,timeout,
w900f4da,winner,../static/stimuli/images/musuem/sun_agblrnoilxeknben.jpg,False,low,1,winner,6199.619999970309,correct,2631.0
w900f4da,cookie,../static/stimuli/images/bookstore/sun_azkcgugtqfaunxwq.jpg,False,high,0,cookies,5233.004999987315,other,1528.0
w900f4da,jeans,../static/stimuli/images/railway/sun_aqlgoveofhhmvrdh.jpg,False,high,1,jeans,3650.759999989532,correct,1750.0
w900f4da,transplant,../static/stimuli/images/gym/sun_abcjjambqjxedqdv.jpg,False,low,0,transplant,5950.470000039786,correct,2039.0
w900f4da,octopus,../static/stimuli/images/grocery/sun_ajxqnbvuflmzhcig.jpg,False,high,1,octopus,4489.445000013802,correct,2320.0
w900f4da,vagrant,../static/stimuli/images/campsite/sun_aommnycdukjoaebq.jpg,False,low,1,vagrant,4746.594999975059,correct,2277.0
w900f4da,strawberry,../static/stimuli/images/river/sun_aahjsajmsehqtuox.jpg,False,high,1,strawberries,6819.54500003485,correct,1969.0
w900f4da,stable,../static/stimuli/images/castle/sun_alevmcaohaqqwlic.jpg,False,low,1,stable,6469.559999997728,correct,4331.0
w900f4da,rouge,../static/stimuli/images/auditorium/sun_amnlhuknqqtssrhl.jpg,False,low,1,rouge,4736.909999977797,correct,3147.0
w900f4da,pizza,../static/stimuli/images/greenhouse/sun_amgolruftenzsoay.jpg,False,high,1,pizza,5008.849999983795,correct,3630.0
w900f4da,gravel,../static/stimuli/images/house/sun_afejjgypgnszvwza.jpg,False,high,1,gravel,6591.645000036806,correct,2308.0
w900f4da,virus,../static/stimuli/images/beach/sun_aawqdbpihmlbwyyn.jpg,False,low,1,virus,3856.785000010859,correct,1929.0
w900f4da,penguin,../static/stimuli/images/forest/sun_almbxcurjahdxery.jpg,False,high,0,penguin,5267.330000002403,correct,1638.0
w1f6c018,vagrant,../static/stimuli/images/auditorium/sun_alpteetxpjmjcejm.jpg,True,low,2,vantage,2587.549999996554,other,1914.0
w1f6c018,carrot,../static/stimuli/images/river/sun_aztombwyhubhaynq.jpg,False,high,3,carrot,2107.93499997817,correct,1150.0
w1f6c018,scapegoat,../static/stimuli/images/musuem/sun_aspbwvercyqvrrkn.jpg,False,low,3,scapegoat,2956.5200000070035,correct,1265.0
w1f6c018,elephant,../static/stimuli/images/downtown/sun_bzwgvgvsqqpbjfwc.jpg,False,high,2,elephant,2048.069999960717,correct,915.0
w1f6c018,seagull,../static/stimuli/images/greenhouse/sun_bncgstrupskxwget.jpg,False,high,3,seagull,2342.735000012908,correct,1158.0
w1f6c018,parrot,../static/stimuli/images/house/sun_aahrslvfecptaudk.jpg,False,high,4,parrot,1782.9950000159442,correct,1110.0
w1f6c018,pitchfork,../static/stimuli/images/footballfield/sun_aadxnjugrvhqyufw.jpg,False,high,4,pitchfork,2579.864999977872,correct,1204.0
w1f6c018,scenery,../static/stimuli/images/castle/sun_apbjjqvsvrybtdua.jpg,False,low,2,scenery,2848.9149999804795,correct,1286.0
w1f6c018,crook,../static/stimuli/images/campsite/sun_arwteuvpegqctvcg.jpg,False,low,4,crook,1765.9199999761768,correct,1287.0
w1f6c018,daisy,../static/stimuli/images/airport/sun_axuntpkgfijknxde.jpg,False,high,5,daisy,1979.430000006687,correct,1263.0
w1f6c018,idol,../static/stimuli/images/pool/sun_aahnsyqkaacnevsz.jpg,False,low,3,idol,1855.4949999670498,correct,1071.0
w1f6c018,electron,../static/stimuli/images/computerroom/sun_aagspgyvjmoiytfb.jpg,False,low,5,electron,2292.249999998603,correct,1343.0
w1f6c018,pig,../static/stimuli/images/forest/sun_akxbwsrgnuadikod.jpg,False,high,4,pig,1099.800000025425,correct,896.0
w1f6c018,mister,../static/stimuli/images/garage/sun_daivjtyepudsqerl.jpg,False,low,3,mister,3048.300000024028,correct,1236.0
w1f6c018,baby,../static/stimuli/images/railway/sun_atutomffrubpoiva.jpg,False,high,3,baby,2227.9100000159815,correct,1639.0
w1f6c018,editorial,../static/stimuli/images/gym/sun_auzbqfsaebhgtrig.jpg,False,low,3,editorial,5286.48999996949,correct,3795.0
w1f6c018,banana,../static/stimuli/images/grocery/sun_atlvleypygwzuszx.jpg,False,high,4,banana,2395.6949999555945,correct,1289.0
w1f6c018,cue,../static/stimuli/images/kitchen/sun_aizcycyyvgfcdnzp.jpg,False,low,2,cue,1447.0849999925122,correct,1040.0
w1f6c018,sand,../static/stimuli/images/bookstore/sun_afhaekubmjvpmvre.jpg,False,high,2,sand,1468.8099999912083,correct,1099.0
w1f6c018,keeper,../static/stimuli/images/beach/sun_aabhqzsffoeycgje.jpg,False,low,2,keeper,3180.5099999764934,correct,2496.0
wf1da202,banana,../static/stimuli/images/forest/sun_atohvclowaousrfh.jpg,True,high,2,,,timeout,6289.0
wf1da202,octopus,../static/stimuli/images/house/sun_aacohnpwcrythslq.jpg,False,high,1,,,timeout,8245.0
wf1da202,vagrant,../static/stimuli/images/computerroom/sun_azkmsfiuzzekamsy.jpg,False,low,1,,,timeout,8391.0
wf1da202,hero,../static/stimuli/images/castle/sun_aduovtnrsmdtcpie.jpg,False,low,2,,,timeout,2195.0
wf1da202,consumer,../static/stimuli/images/garage/sun_dfvgejtxiljzbywb.jpg,False,low,0,consumer,5049.900000000023,correct,3909.0
wf1da202,application,../static/stimuli/images/kitchen/sun_asrcfjusjydonoin.jpg,False,low,1,solicitud,8759.829999999958,other,5767.0
wf1da202,horse,../static/stimuli/images/railway/sun_aqddawzjzkqycxjc.jpg,False,high,1,horse,4226.014999999781,correct,3039.0
wf1da202,mister,../static/stimuli/images/auditorium/sun_ahcmaddzrcfxzuuz.jpg,False,low,0,men,8055.749999999942,other,6547.0
wf1da202,grizzly,../static/stimuli/images/beach/sun_aaapvfgggrgorgox.jpg,False,low,2,,,timeout,6178.0
wf1da202,walrus,../static/stimuli/images/grocery/sun_ajxqnbvuflmzhcig.jpg,False,high,1,walrus,6601.174999999814,correct,5499.0
wf1da202,cue,../static/stimuli/images/musuem/sun_ayrwspiydnlwhouo.jpg,False,low,1,sign,6619.884999999602,other,1913.0
wf1da202,sand,../static/stimuli/images/greenhouse/sun_bxiwqwbzndahlxxp.jpg,False,high,0,sand,3722.919999999751,correct,2211.0
wf1da202,pig,../static/stimuli/images/river/sun_atesawsfypjpyefy.jpg,False,high,1,pig,3558.4349999999395,correct,2813.0
wf1da202,dandelion,../static/stimuli/images/footballfield/sun_aedcjgjztgoialpm.jpg,False,high,1,,,timeout,
wf1da202,enemy,../static/stimuli/images/gym/sun_abcjjambqjxedqdv.jpg,False,low,2,enemy,4743.02499999979,correct,2851.0
wf1da202,elbow,../static/stimuli/images/bookstore/sun_aamunjvxvlcyagxh.jpg,False,high,2,elbow,5937.504999999888,correct,3834.0
wf1da202,virus,../static/stimuli/images/campsite/sun_ahvodfpzghaczear.jpg,False,low,2,virus,3628.4799999997485,correct,2462.0
wf1da202,stairs,../static/stimuli/images/airport/sun_aqytxlpqgdgggfum.jpg,False,high,1,stairs,7143.625000000233,correct,2583.0
wf1da202,strawberry,../static/stimuli/images/downtown/sun_abosdjemftsczdvd.jpg,False,high,2,strawberry,9564.455000000191,correct,3478.0
wf1da202,captive,../static/stimuli/images/pool/sun_abmafiafisngvteo.jpg,False,low,1,,,timeout,
w2421cb2,horse,../static/stimuli/images/river/sun_aiazxjumlgdcrfpn.jpg,True,high,4,horse,3310.3750000009313,correct,2074.0
w2421cb2,keeper,../static/stimuli/images/pool/sun_aexdaltifheurhfa.jpg,False,low,2,keeper,5540.640000021085,correct,4711.0
w2421cb2,tomato,../static/stimuli/images/footballfield/sun_byyhmoxeyuabpnes.jpg,False,high,2,tomato,2963.9400000451133,correct,1926.0
w2421cb2,baby,../static/stimuli/images/house/sun_admwlghhtfixlbsf.jpg,False,high,1,baby,2078.6150000058115,correct,1518.0
w2421cb2,frog,../static/stimuli/images/grocery/sun_atlvleypygwzuszx.jpg,False,high,1,frog,1677.060000016354,correct,1166.0
w2421cb2,enemy,../static/stimuli/images/kitchen/sun_avlgzqfdedxwbiei.jpg,False,low,1,enemy,2430.5949999252334,correct,1463.0
w2421cb2,barracuda,../static/stimuli/images/forest/sun_arwykvgzpgybhibg.jpg,False,high,2,barracuda,3564.8650000803173,correct,1942.0
w2421cb2,volunteer,../static/stimuli/images/castle/sun_aieefrkagxyksfuj.jpg,False,low,1,,,timeout,
w2421cb2,pitchfork,../static/stimuli/images/bookstore/sun_arnqlbdckkrvjqjj.jpg,False,high,1,pitchfork,3603.484999970533,correct,1933.0
w2421cb2,virus,../static/stimuli/images/gym/sun_awstzxompuovdfck.jpg,False,low,1,virus,2461.6199999582022,correct,1654.0
w2421cb2,neck,../static/stimuli/images/greenhouse/sun_bmzsunjewvlfjojq.jpg,False,high,2,neck,1739.6149999694899,correct,1173.0
w2421cb2,rouge,../static/stimuli/images/beach/sun_abrqamdurwzygcjy.jpg,False,low,2,rouge,2620.234999922104,correct,1574.0
w2421cb2,bug,../static/stimuli/images/downtown/sun_bzwgvgvsqqpbjfwc.jpg,False,high,3,bug,1667.4999999813735,correct,1166.0
w2421cb2,villain,../static/stimuli/images/musuem/sun_axbkhklgdaevqxyj.jpg,False,low,1,,,timeout,
w2421cb2,transplant,../static/stimuli/images/auditorium/sun_aiheutdgogkujwri.jpg,False,low,2,transplant,2803.8899999810383,correct,1206.0
w2421cb2,stable,../static/stimuli/images/campsite/sun_arwteuvpegqctvcg.jpg,False,low,1,square,9445.169999962673,other,8918.0
w2421cb2,cookie,../static/stimuli/images/railway/sun_aqlgoveofhhmvrdh.jpg,False,high,2,cookie,3060.78499997966,correct,1702.0
w2421cb2,cue,../static/stimuli/images/garage/sun_daivjtyepudsqerl.jpg,False,low,2,cue,6042.479999945499,correct,5596.0
w2421cb2,scenery,../static/stimuli/images/computerroom/sun_azkmsfiuzzekamsy.jpg,False,low,2,scenery,3005.750000011176,correct,1920.0
w2421cb2,elbow,../static/stimuli/images/airport/sun_aajqjnzswlmdcmyl.jpg,False,high,1,elbow,2693.2749999687076,correct,1630.0
wf4b8a46,crook,../static/stimuli/images/beach/sun_aatjakozddkxujut.jpg,True,low,1,crook,3110.2350000001024,correct,1927.0
wf4b8a46,tractor,../static/stimuli/images/river/sun_advruofhmqeyqmbx.jpg,False,high,0,tractor,3703.0500000109896,correct,1799.0
wf4b8a46,pitchfork,../static/stimuli/images/bookstore/sun_azkcgugtqfaunxwq.jpg,False,high,0,pitchfork,4255.055000016,correct,1848.0
wf4b8a46,atom,../static/stimuli/images/computerroom/sun_aagspgyvjmoiytfb.jpg,False,low,0,atom,2837.1250000200234,correct,1245.0
wf4b8a46,parrot,../static/stimuli/images/downtown/sun_ahtmvwmmrlbrfchd.jpg,False,high,0,parrot,2398.844999988796,correct,1351.0
wf4b8a46,shoelace,../static/stimuli/images/house/sun_afejjgypgnszvwza.jpg,False,high,0,shoelace,4190.100000007078,correct,1646.0
wf4b8a46,ghost,../static/stimuli/images/musuem/sun_asxfpkysdohbethd.jpg,False,low,0,ghost,3446.779999998398,correct,1791.0
wf4b8a46,editorial,../static/stimuli/images/kitchen/sun_asrcfjusjydonoin.jpg,False,low,0,editorial,3710.3099999949336,correct,1638.0
wf4b8a46,jeans,../static/stimuli/images/greenhouse/sun_aahkpmrwfcwqyfcf.jpg,False,high,0,jeans,2613.779999985127,correct,1414.0
wf4b8a46,gravel,../static/stimuli/images/forest/sun_augxrcssyuvvueda.jpg,False,high,0,gravel,3198.9400000020396,correct,1351.0
wf4b8a46,stranger,../static/stimuli/images/garage/sun_deomonrjnryvglit.jpg,False,low,0,stranger,7735.744999983581,correct,4920.0
wf4b8a46,strawberry,../static/stimuli/images/airport/sun_aqytxlpqgdgggfum.jpg,False,high,0,strawberry,4789.474999997765,correct,2085.0
wf4b8a46,mister,../static/stimuli/images/castle/sun_anlbycxbwyapqbza.jpg,False,low,0,mister,2805.2850000094622,correct,1317.0
wf4b8a46,pillow,../static/stimuli/images/grocery/sun_attfybmngdqnppeu.jpg,False,high,0,pillow,3013.63499998115,correct,1822.0
wf4b8a46,donor,../static/stimuli/images/pool/sun_alkvkavnnunmdavq.jpg,False,low,0,,,timeout,
wf4b8a46,horse,../static/stimuli/images/railway/sun_asgcpxncztcqwiyz.jpg,False,high,0,horse,2894.2000000097323,correct,1863.0
wf4b8a46,virus,../static/stimuli/images/auditorium/sun_alpteetxpjmjcejm.jpg,False,low,0,virus,2582.4499999871477,correct,1551.0
wf4b8a46,volunteer,../static/stimuli/images/gym/sun_awvqsdkrklypaaep.jpg,False,low,0,volounteer,5637.610000005225,correct,2334.0
wf4b8a46,rouge,../static/stimuli/images/campsite/sun_aommnycdukjoaebq.jpg,False,low,0,rouge,3229.26500000176,correct,1358.0
wf4b8a46,carrot,../static/stimuli/images/footballfield/sun_ahqkbelqgjflpbjo.jpg,False,high,0,carrot,2685.8549999888055,correct,1574.0
w1de2bb1,handkerchief,../static/stimuli/images/railway/sun_asgcpxncztcqwiyz.jpg,True,high,3,,,timeout,
w1de2bb1,magazine,../static/stimuli/images/grocery/sun_agipdkpovnqrcsgh.jpg,False,high,1,magazine,9281.465000007302,correct,7903.0
w1de2bb1,suburb,../static/stimuli/images/castle/sun_alsmelmsufuoupht.jpg,False,low,2,suburb,5497.564999968745,correct,3125.0
w1de2bb1,fellow,../static/stimuli/images/garage/sun_dswqerijtizeqkhu.jpg,False,low,2,fellow,6501.560000004247,correct,5199.0
w1de2bb1,lover,../static/stimuli/images/beach/sun_aacgcodmtsyjjmbx.jpg,False,low,2,lover,6670.42500001844,correct,5769.0
w1de2bb1,goddess,../static/stimuli/images/campsite/sun_asbhlaoploqpjahx.jpg,False,low,2,goddess,7986.380000016652,correct,7004.0
w1de2bb1,hamburger,../static/stimuli/images/river/sun_aztombwyhubhaynq.jpg,False,high,2,hamburger,4085.350000008475,correct,2263.0
w1de2bb1,cue,../static/stimuli/images/computerroom/sun_aagspgyvjmoiytfb.jpg,False,low,2,cue,3859.7399999853224,correct,3467.0
w1de2bb1,carrot,../static/stimuli/images/footballfield/sun_aedcjgjztgoialpm.jpg,False,high,1,carrot,4178.814999992028,correct,2935.0
w1de2bb1,sand,../static/stimuli/images/downtown/sun_ahtmvwmmrlbrfchd.jpg,False,high,2,sand,7132.830000016838,correct,6123.0
w1de2bb1,cauliflower,../static/stimuli/images/greenhouse/sun_bmkhcqoxkpbmqplr.jpg,False,high,2,cauliflower,6004.119999997783,correct,3226.0
w1de2bb1,donor,../static/stimuli/images/kitchen/sun_avlgzqfdedxwbiei.jpg,False,low,2,doner,6181.110000004992,other,5424.0
w1de2bb1,territory,../static/stimuli/images/musuem/sun_argfiirfjlkefabp.jpg,False,low,2,,,timeout,
w1de2bb1,octopus,../static/stimuli/images/airport/sun_aqytxlpqgdgggfum.jpg,False,high,2,,,timeout,
w1de2bb1,banana,../static/stimuli/images/forest/sun_almbxcurjahdxery.jpg,False,high,2,banana,5624.855000001844,correct,4028.0
w1de2bb1,dandelion,../static/stimuli/images/house/sun_aahrslvfecptaudk.jpg,False,high,2,dandelion,7005.195000034291,correct,5268.0
w1de2bb1,volunteer,../static/stimuli/images/pool/sun_amnkmeojepioccty.jpg,False,low,2,,,timeout,9924.0
w1de2bb1,pitchfork,../static/stimuli/images/bookstore/sun_aibnpvhkdpdnzcnz.jpg,False,high,2,,,timeout,8174.0
w1de2bb1,scapegoat,../static/stimuli/images/gym/sun_akecysmtkjijrbqr.jpg,False,low,2,,,timeout,
w1de2bb1,stable,../static/stimuli/images/auditorium/sun_ahwuhefoqkvitxnk.jpg,False,low,2,stable,4673.305000003893,correct,3307.0
