wid,practice,presentation_times,first_seen,first_word,second_word,choice,choice_rt,typing_rt,word,response,response_rt,response_type
wc3a8220,True,"[711.4450000226498, 784.2200000304729, 436.37499993201345, 1855.5100000230595]",left,pig,scenery,right,3787.5500000081956,4791.165000060573,scenery,scenery,6046.115000033751,correct
wc3a8220,False,"[792.7749999798834, 767.3949999734759, 968.8150000292808, 670.5150000052527, 1133.5099999560043]",left,pizza,empire,left,4333.009999943897,5040.440000011586,pizza,pizza,6139.229999971576,correct
wc3a8220,False,"[445.5150000285357, 372.28499993216246, 326.82000007480383, 913.8749999692664]",left,personnel,bed,right,2058.4950000047684,2915.335000026971,bed,bed,3357.9199999803677,correct
wc3a8220,False,"[544.1300000529736, 563.4749999735504, 273.00499996636063, 739.8850000463426]",left,seagull,captive,right,2120.4950000392273,2748.245000024326,captive,captive,3894.925000029616,correct
wc3a8220,False,"[449.2499999469146, 783.6749999551103, 270.2300000237301, 1752.2850000532344]",left,major,apple,right,3255.4399999789894,3834.2549999943003,apple,apple,5050.889999954961,correct
wc3a8220,False,"[427.6049999753013, 353.9650000166148, 228.17500005476177, 647.2849999554455, 904.854999971576]",left,lover,cauliflower,left,2561.8849999736995,3277.7050000149757,lover,lover,4069.7800000198185,correct
wc3a8220,False,"[585.7349999714643, 489.6149999694899, 291.09499999322, 688.8050000416115]",left,pitchfork,villain,right,2055.2499999757856,2623.7649999093264,villain,villain,4051.2249999446794,correct
wc3a8220,False,"[362.70499997772276, 367.5400000065565, 1259.5599999185652, 1637.7300000749528, 829.9399999668822]",left,antelope,patient,left,4457.474999944679,5758.604999980889,antelope,antelope,7417.259999900125,correct
wc3a8220,False,"[489.65500004123896, 530.2949999459088, 155.7550000725314, 906.3499999465421, 1258.559999987483, 1414.8450000211596, 2335.8899999875575, 836.9650000240654, 1530.8550000190735, 520.3899999614805]",left,frog,permit,right,9979.56000000704,11021.905000088736,permit,friend,13036.350000067614,other
wc3a8220,False,"[488.0849999608472, 392.86500005982816, 1510.0099999690428, 1347.6599999703467]",left,gravel,virus,right,3738.619999960065,4314.494999940507,virus,virus,5192.704999935813,correct
w0d244c0,True,[1750.4949998110533],left,suburb,finger,left,1750.4949998110533,2644.574999809265,suburb,suburb,4181.409999728203,correct
w0d244c0,False,"[3377.394999843091, 1235.5550001375377]",left,well,bed,left,4612.9499999806285,6291.574999690056,well,well,9390.814999584109,correct
w0d244c0,False,"[972.5100002251565, 2449.839999899268, 3179.4400000944734, 3671.5499996207654]",left,electron,carrot,left,10273.339999839664,11600.070000160486,electron,electron,13747.47999990359,correct
w0d244c0,False,"[534.429999999702, 840.1899999007583]",left,quill,application,left,1374.6199999004602,2945.1199998147786,quill,quill,4153.579999692738,correct
w0d244c0,False,"[524.2850002832711, 2438.7099999003112]",left,patient,frog,right,2962.9950001835823,4161.749999970198,frog,frog,4804.035000037402,correct
w0d244c0,False,"[519.4399999454618, 1274.7450000606477]",left,rouge,bug,left,1794.1850000061095,2408.6700002662838,rouge,rouge,3989.564999938011,correct
w0d244c0,False,"[554.5900003053248, 1241.9900000095367]",left,cue,penguin,left,1796.5800003148615,2381.9600003771484,cue,cue,2848.6800002865493,correct
w0d244c0,False,"[517.2900003381073, 1710.8999998308718]",left,follower,house,right,2228.190000168979,2772.7350001223385,house,house,5916.240000165999,correct
w0d244c0,False,"[354.8750001937151, 1186.625000089407]",left,scenery,pitchfork,left,1541.500000283122,2071.2700001895428,scenery,scenery,3383.8599999435246,correct
w0d244c0,False,"[585.105000063777, 1506.0399998910725]",left,fellow,antelope,right,2091.1449999548495,3371.27499980852,antelope,antelope,4631.719999946654,correct
w8157ec1,True,"[1727.2250000096392, 784.1349999944214, 1631.9900000089547]",left,vagrant,banana,left,4143.350000013015,9271.390000008978,vagrant,,10815.500000011525,empty
w8157ec1,False,[1919.915000005858],left,tomato,patient,left,1919.915000005858,2223.7650000024587,tomato,TOMATO,3935.859999997774,other
w8157ec1,False,[],,,,left,,,stairs,,,empty
w8157ec1,False,"[2119.7549999924377, 2760.0450000027195, 1583.9100000011967, 1103.994999997667, 1608.04000000644]",left,jeans,rebel,left,9175.745000000461,10095.83500000008,jeans,JEANS,10751.694999999017,other
w8157ec1,False,[],,,,left,,,permit,,,empty
w8157ec1,False,[],,,,left,,,chimney, ,,other
w8157ec1,False,"[655.8050000021467, 711.9050000037532, 664.0049999987241, 383.95499999751337, 464.07499999622814, 2720.03000001132]",left,elephant,ozone,right,5599.775000009686,6479.885000007926,ozone,OZONE,7703.705000007176,other
w8157ec1,False,"[711.7199999920558, 1080.100000006496, 351.92499999538995, 2120.070000004489]",right,baby,stranger,left,4263.814999998431,4575.779999999213,stranger,STRANGER,12527.894999991986,other
w8157ec1,False,"[839.8600000073202, 679.8049999924842, 4199.950000009267]",left,crook,pillow,left,5719.615000009071,6055.7149999949615,crook,CROOK ,13967.705000002752,correct
w8157ec1,False,"[423.7600000051316, 344.00499999173917, 200.0150000094436, 191.78999999712687, 176.16499999712687, 159.94500000670087, 183.99999999383, 176.02500000793952, 184.06999998842366, 167.87000000476837, 184.21500000113156, 231.87000000325497, 279.98500000103377, 384.06499999109656, 495.9099999978207, 912.0050000055926, 2456.049999993411]",right,fellow,cactus,right,7151.744999995572,7799.8050000023795,fellow,FRIENDLY,9903.839999999036,other
w610c219,True,"[1797.3050000000512, 1134.1099999990547, 524.665000004461, 424.99499999394175, 319.30000000284053, 10380.219999991823, 2186.6200000076788]",left,critic,elephant,left,16767.21499999985,17702.65500000096,critic,critic,19036.089999994147,correct
w610c219,False,"[1590.9900000115158, 2763.1750000000466]",left,hero,octopus,right,4354.165000011562,4898.5650000104215,octopus,octopus,5898.425000006682,correct
w610c219,False,[1817.269999999553],left,rebel,walrus,left,1817.269999999553,2318.3399999979883,rebel,rebel,3292.9349999903934,correct
w610c219,False,[2172.180000008666],left,agent,house,left,2172.180000008666,2991.3499999966007,agent,agent,3555.420000004233,correct
w610c219,False,[1403.5599999915576],left,consumer,cookie,left,1403.5599999915576,1888.4049999905983,consumer,consumer,2704.9600000027567,correct
w610c219,False,[1201.79000000644],left,daisy,department,left,1201.79000000644,1907.1350000012899,daisy,daisy,2614.1199999983655,correct
w610c219,False,[1712.7350000082515],left,cauliflower,fellow,left,1712.7350000082515,2252.7200000040466,cauliflower,cauliflower,3518.965000010212,correct
w610c219,False,[1820.8799999993062],left,ear,atom,left,1820.8799999993062,2277.410000009695,ear,ear,2633.975000004284,correct
w610c219,False,[1818.3699999935925],left,goat,captive,right,1818.3699999935925,3000.419999996666,captive,elephant,12766.915000000154,intrusion
w610c219,False,"[1744.460000001709, 541.2050000013551, 1350.3049999999348]",left,goddess,seagull,left,3635.970000002999,4132.069999992382,goddess,goddess,5335.250000003725,correct
wa5455b8,True,"[1022, 2623]",left,goddess,flower,right,3645.0,5309.0,flower,flower,6188.0,correct
wa5455b8,False,"[703, 783, 801]",left,volunteer,walrus,left,2287.0,2478.0,volunteer,donor,5117.0,intrusion
wa5455b8,False,"[766, 752, 242, 207, 2001]",left,department,pitchfork,left,3968.0,5182.0,department,grizzly,6446.0,intrusion
wa5455b8,False,"[895, 513, 2176]",left,elbow,keeper,left,3584.0,5935.0,elbow,elbow,7118.0,correct
wa5455b8,False,"[704, 563, 1869]",left,cauliflower,grizzly,left,3136.0,3808.0,cauliflower,cauliflower,6368.0,correct
wa5455b8,False,"[782, 751, 496, 256, 240, 273, 207, 210, 1151]",left,donor,parrot,left,4366.0,4893.0,donor,donor,5902.0,correct
wa5455b8,False,"[575, 470, 1306]",left,neck,transplant,left,2351.0,3088.0,neck,neck,3887.0,correct
wa5455b8,False,"[623, 272, 1199]",left,bug,suburb,left,2094.0,2801.0,bug,bug,3630.0,correct
wa5455b8,False,"[576, 591, 256, 241, 848]",left,personnel,tulip,left,2512.0,2976.0,personnel,flower,4015.0,intrusion
wa5455b8,False,"[593, 592, 191, 2001]",left,stable,handkerchief,right,3377.0,5903.0,handkerchief,handkerchief,8559.0,correct
w41e7597,True,[],,,,left,,,cookie,D,,other
w41e7597,False,[15149],right,carrot,rebel,,,,,,,timeout
w41e7597,False,[],,,,right,,,goddess,goat,,intrusion
w41e7597,False,[],,,,right,,,saxophone,goat,,intrusion
w41e7597,False,[],,,,right,,,idol,goat,,intrusion
w41e7597,False,[],,,,right,,,application,goat,,intrusion
w41e7597,False,[],,,,right,,,jeans,goat,,intrusion
w41e7597,False,[],,,,right,,,dandelion,goat,,intrusion
w41e7597,False,[],,,,right,,,goat,goat,,correct
w41e7597,False,[],,,,right,,,roost,goat,,intrusion
we7df13c,True,"[862.1649999986403, 848.1749999918975, 1859.6100000431761]",left,baby,grizzly,left,3569.950000033714,5406.034999992698,baby,baby,5930.525000032503,correct
we7df13c,False,"[830.6950000114739, 320.7200000179, 1848.6099999863654]",left,idol,pig,left,3000.0250000157394,3799.8050000169314,idol,idol,4353.545000019949,correct
we7df13c,False,"[783.8800000026822, 667.3700000392273, 893.8299999572337]",left,bug,critic,left,2345.079999999143,2773.0699999956414,bug,baby,4781.145000015385,intrusion
we7df13c,False,"[686.5450000041164, 1956.5699999802746]",left,roost,tomato,right,2643.114999984391,3039.4599999999627,tomato,tomato,4299.745000025723,correct
we7df13c,False,"[670.0950000085868, 862.2849999810569, 1418.7249999959022]",left,stable,walrus,left,2951.104999985546,3290.7799999811687,stable,stable,4058.1200000015087,correct
we7df13c,False,[1475.7649999810383],left,application,bed,left,1475.7649999810383,1802.7449999935925,application,application,3436.1449999851175,correct
we7df13c,False,[847.1250000293367],left,daisy,cue,left,847.1250000293367,1703.8100000354461,daisy,daisy,2623.3399999910034,correct
we7df13c,False,[3888.6599999968894],left,house,community,left,3888.6599999968894,4187.114999978803,house,house,4766.039999958593,correct
we7df13c,False,[1315.6299999682233],left,electron,barracuda,left,1315.6299999682233,1672.9099999647588,electron,electron,2770.429999975022,correct
we7df13c,False,[1404.7699999646284],left,gravel,hero,left,1404.7699999646284,1696.2300000013784,gravel,gravel,2458.9500000001863,correct
w54864b8,True,[6103.670000098646],left,barracuda,grizzly,left,6103.670000098646,9327.415000181645,barracuda,barracuda,12399.275000207126,correct
w54864b8,False,[711.5449998527765],left,ozone,ear,left,711.5449998527765,1087.7149999141693,ozone,ozone,2287.434999831021,correct
w54864b8,False,[3695.5650001764297],right,volunteer,pizza,left,3695.5650001764297,5471.5350000187755,,,,timeout
w54864b8,False,[3399.360000155866],left,tiger,keeper,left,3399.360000155866,3807.3200001381338,tiger,tiger,4583.130000159144,correct
w54864b8,False,[1583.4849998354912],left,idol,quill,left,1583.4849998354912,2095.4549997113645,idol,idol,2991.334999911487,correct
w54864b8,False,[1743.2400002144277],right,crook,neck,right,1743.2400002144277,2135.3050000034273,crook,crook,3407.235000282526,correct
w54864b8,False,[1695.5800000578165],left,villain,cauliflower,left,1695.5800000578165,2823.470000177622,villain,villain,3943.3550001122057,correct
w54864b8,False,[1183.1049998290837],left,mister,saxophone,left,1183.1049998290837,1742.9999997839332,mister,mister,2862.900000065565,correct
w54864b8,False,[1791.7050002142787],right,tart,penguin,right,1791.7050002142787,2167.400000151247,tart,tart,2807.299999985844,correct
w54864b8,False,[1512.08999985829],left,cactus,consumer,left,1512.08999985829,2191.83999998495,cactus,cactus,3391.6449998505414,correct
w6361cf7,True,[],,,,left,,,editorial,d,,other
w6361cf7,False,[4411],left,well,pitchfork,right,4411.0,7128.0,,,,timeout
w6361cf7,False,[3663],left,strawberry,winner,right,3663.0,4728.0,,,,timeout
w6361cf7,False,[1623],left,dandelion,roost,left,1623.0,2440.0,dandelion, ,6800.0,other
w6361cf7,False,[1664],left,daisy,enemy,left,1664.0,2473.0,daisy,,2473.0,empty
w6361cf7,False,[1824],left,agent,bed,right,1824.0,2425.0,bed,,2425.0,empty
w6361cf7,False,[],,,,left,,,virus,K,,other
w6361cf7,False,[],,,,right,,,villain,,,empty
w6361cf7,False,[],,,,right,,,rouge,,,empty
w6361cf7,False,[],,,,right,,,tulip,,,empty
wede24ff,True,[4488.22999999905],left,parrot,winner,left,4488.22999999905,5506.489999999758,parrot,parrot,6378.94999999844,correct
wede24ff,False,[3620.6599999968894],left,hamburger,follower,left,3620.6599999968894,4210.2949999971315,hamburger,hamburger,5717.304999998305,correct
wede24ff,False,[3399.099999998696],right,tulip,critic,right,3399.099999998696,4021.5849999985658,tulip,tulip,4842.404999999329,correct
wede24ff,False,[1732.850000000326],left,tiger,cue,left,1732.850000000326,2496.7949999991106,tiger,tiger,3991.590000001481,correct
wede24ff,False,[1734.3849999997765],left,flower,mister,left,1734.3849999997765,2237.8800000005867,flower,flower,3184.3250000019325,correct
wede24ff,False,"[2286.775000000489, 1329.7649999985006]",left,handkerchief,well,left,3616.5399999989895,6795.930000000168,handkerchief,wlarus,7562.999999998254,intrusion
wede24ff,False,[1857.3050000013318],left,ghost,cactus,left,1857.3050000013318,2778.1250000006985,ghost,ghost,4053.850000000326,correct
wede24ff,False,[1580.434999999823],left,goat,donor,left,1580.434999999823,2075.710000000894,goat,goat,2526.539999998873,correct
wede24ff,False,[1521.4649999979883],left,quill,suburb,left,1521.4649999979883,2074.564999999013,quill,quill,2789.1799999998184,correct
wede24ff,False,[1640.3100000025006],left,goddess,walrus,left,1640.3100000025006,2081.8749999998836,goddess,goddess,3093.254999999772,correct
wfe64a69,True,"[3222.654999990482, 1582.8249999904074, 1831.9849999970756, 2249.3150000227615, 2322.824999981094]",left,villain,finger,left,11209.60499998182,12082.229999999981,villain,villain,13171.210000000428,correct
wfe64a69,False,[],,,,left,,,dandelion,,,empty
wfe64a69,False,[1768.19499998237],left,pizza,territory,left,1768.19499998237,2521.229999983916,pizza,pizza,3410.470000002533,correct
wfe64a69,False,[2572.829999990063],left,goat,keeper,left,2572.829999990063,3626.3749999925494,goat,goat,5823.584999976447,correct
wfe64a69,False,"[1186.5400000242516, 1714.849999989383]",left,roost,barracuda,right,2901.3900000136346,3710.240000014892,barracuda,barracuda,5493.300000001909,correct
wfe64a69,False,[2446.265000005951],left,ghost,cauliflower,left,2446.265000005951,2975.0350000103936,ghost,ghost,3787.2649999917485,correct
wfe64a69,False,[1973.1599999940954],left,tart,gravel,left,1973.1599999940954,2619.670000014594,tart,tart,3302.43499999051,correct
wfe64a69,False,[1596.655000001192],left,stairs,consumer,left,1596.655000001192,2179.169999988517,stairs,stairs,4216.264999995474,correct
wfe64a69,False,[1567.1999999904074],left,society,pig,left,1567.1999999904074,2081.0249999922235,society,society,4432.139999989886,correct
wfe64a69,False,[1847.7549999952316],left,scenery,cookie,left,1847.7549999952316,2281.894999992801,scenery,scenery,3749.8299999861047,correct
wfd64399,True,"[1871.7800000013085, 2351.1900000012247, 1169.2849999999162]",left,major,bug,left,5392.255000002449,6711.160000002477,major,major,8303.07499999972,correct
wfd64399,False,"[957.6500000002561, 1032.3150000004098, 1448.8500000006752]",left,stable,pizza,left,3438.815000001341,4407.6400000012945,stable,stable,5973.970000002766,correct
wfd64399,False,[1953.6899999984307],left,tart,tiger,left,1953.6899999984307,2400.3949999968754,tart,tart,3496.0999999966007,correct
wfd64399,False,[2696.7050000020536],left,transplant,carrot,left,2696.7050000020536,3217.0699999987846,transplant,transplant,6095.894999998505,correct
wfd64399,False,[1790.8150000002934],left,mister,tomato,left,1790.8150000002934,2094.9450000007637,mister,mister,3485.464999997872,correct
wfd64399,False,[1769.9700000012526],left,lover,penguin,left,1769.9700000012526,2297.2200000004377,lover,lover,5303.99000000034,correct
wfd64399,False,"[1073.1300000007031, 2104.1450000010664]",left,barracuda,fellow,right,3177.2750000017695,3847.7450000027893,fellow,fellow,5056.110000001383,correct
wfd64399,False,[1776.9299999999348],left,goat,suburb,left,1776.9299999999348,2367.384999997681,goat,goat,3359.984999999171,correct
wfd64399,False,[2752.285000002361],left,rebel,sand,left,2752.285000002361,3161.230000001495,rebel,rebel,4352.215000002645,correct
wfd64399,False,"[901.9750000005588, 2017.18999999878]",left,cactus,personnel,right,2919.1649999993388,3303.984999998589,personnel,personnel,5318.200000001467,correct
wa986f14,True,"[1079, 3664, 959, 537, 2152, 4415, 2793, 1768, 256, 8048, 320, 272, 3818]",left,cookie,stable,,,,,,,timeout
wa986f14,False,"[968, 624, 4055]",left,octopus,well,left,5647.0,5809.0,octopus,,5809.0,empty
wa986f14,False,"[888, 2656]",left,saxophone,application,right,3544.0,4177.0,application,application,5193.0,correct
wa986f14,False,"[399, 2455]",left,magazine,donor,right,2854.0,3104.0,donor,donor,3512.0,correct
wa986f14,False,"[432, 992, 1760]",left,tractor,scenery,left,3184.0,3641.0,tractor,tractor,4625.0,correct
wa986f14,False,"[296, 576, 1288]",left,virus,goat,left,2160.0,2609.0,virus,virus,3026.0,correct
wa986f14,False,"[472, 1640]",left,transplant,finger,right,2112.0,2849.0,finger,finger,3249.0,correct
wa986f14,False,"[422, 962, 960]",left,quill,critic,left,2344.0,2999.0,quill,quill,3921.0,correct
wa986f14,False,"[550, 1833]",left,patient,parrot,right,2383.0,2744.0,parrot,parrot,3265.0,correct
wa986f14,False,"[528, 648, 664]",left,atom,cactus,left,1840.0,2256.0,atom,atom,2505.0,correct
w5ab5844,True,"[231.38999997172505, 663.5950000490993, 300.8200000040233, 297.5699999369681, 304.8200000775978, 300.41999998502433, 282.4549999786541, 370.0749999843538, 2135.104999993928, 745.2950000297278, 3265.9050000365824]",left,cookie,roost,left,8897.450000047684,11748.995000030845,cookie,cookie,12996.27500004135,correct
w5ab5844,False,[2032.2050000540912],left,jeans,stable,left,2032.2050000540912,3141.8450000928715,jeans,jeans,3883.3700000541285,correct
w5ab5844,False,[2547.484999988228],left,critic,handkerchief,left,2547.484999988228,2896.6050000162795,critic,critic,5116.264999960549,correct
w5ab5844,False,[],,,,left,,,tiger,critic,,intrusion
w5ab5844,False,[],,,,right,,,quill,jdk,,other
w5ab5844,False,[],,,,right,,,cauliflower,j,,other
w5ab5844,False,[2259.3549999874085],right,villain,pig,left,2259.3549999874085,4374.594999942929,pig,rr,4726.799999945797,other
w5ab5844,False,"[4308.405000017956, 1221.8650000868365]",right,dandelion,society,left,5530.270000104792,6665.830000070855,society,society,8408.210000023246,correct
w5ab5844,False,[1735.54999998305],left,antelope,keeper,left,1735.54999998305,2762.3100000200793,antelope,antelope,4513.105000020005,correct
w5ab5844,False,[1450.4200000083074],left,tomato,application,left,1450.4200000083074,2992.3349999589846,tomato,keeper,3804.8499999567866,intrusion
wee31ffa,True,"[2041.1399999866262, 2341.3350000046194, 1582.989999995334, 2351.439999998547, 1677.2000000055414]",left,saxophone,suburb,left,9994.104999990668,10702.02500000596,saxophone,saxophone,13151.840000005905,correct
wee31ffa,False,[],,,,left,,,quill,,,empty
wee31ffa,False,[1951.6449999937322],left,rouge,chimney,left,1951.6449999937322,3042.109999980312,rouge,rouge,5284.155000001192,correct
wee31ffa,False,[1768.164999986766],right,empire,pizza,right,1768.164999986766,2266.3249999750406,empire,empire,3241.920000000391,correct
wee31ffa,False,[1722.9349999979604],right,vagrant,flower,right,1722.9349999979604,2195.8450000092853,vagrant,vagrant,3326.855000021169,correct
wee31ffa,False,[1622.9100000055041],left,idol,elbow,left,1622.9100000055041,2365.060000010999,idol,idol,4048.034999985248,correct
wee31ffa,False,[1199.2699999827892],left,personnel,horse,left,1199.2699999827892,1601.874999993015,personnel,personnel,2862.250000005588,correct
wee31ffa,False,[1254.5549999922514],right,roost,house,right,1254.5549999922514,1553.234999999404,roost,roost,3659.8550000053365,correct
wee31ffa,False,"[2688.1649999995716, 1500.04500002251]",left,shoelace,cue,right,4188.210000022082,4531.035000021802,cue,cue,5034.225000010338,correct
wee31ffa,False,[1259.1400000092108],left,stairs,crook,left,1259.1400000092108,1583.2600000139792,stairs,stairs,2578.8900000043213,correct
w0bf5770,True,"[1499, 1120, 345.0000000001164, 2588.9999999998836, 745]",left,eagle,ghost,left,6298.0,6738.000000000116,eagle,eagle,7712.0,correct
w0bf5770,False,"[814, 1723]",left,hamburger,hero,right,2537.0,3372.0,hero,hero,3991.0,correct
w0bf5770,False,"[739, 1799]",left,personnel,jeans,right,2538.0,3191.0,jeans,jeans,3725.0000000001164,correct
w0bf5770,False,"[774, 621, 2567, 1520.0000000001164, 672.9999999998836]",right,refrigerator,rebel,right,6155.0,7101.0,refrigerator,refrigerator,12712.0,correct
